cells,Latitude,Longitude,Date.x,Rainfall,MDate,FID,Work_No,Date.y,Standing_W,Easting,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Yield Description,Drilled Depth,Salinity
29,-34.7008999999999,148.088699999999,1980-12-16,97.69999999999982,1980-12-01,167,GW020081,1980-12-02,6.72,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1980-12-16,97.69999999999982,1980-12-01,250,GW020352,1980-12-02,6.2,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-01-16,55.19999999999982,1981-01-01,36,GW014595,1981-01-13,4.99,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-01-16,55.19999999999982,1981-01-01,185,GW020081,1981-01-13,6.75,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-01-16,55.19999999999982,1981-01-01,266,GW020352,1981-01-13,6.25,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-02-15,76.19999999999982,1981-02-01,21,GW014595,1981-02-19,5.29,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-02-15,76.19999999999982,1981-02-01,104,GW020081,1981-02-19,6.74,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-02-15,76.19999999999982,1981-02-01,209,GW020352,1981-02-19,6.38,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-03-16,13.899999999999636,1981-03-01,46,GW014595,1981-03-26,5.49,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-03-16,13.899999999999636,1981-03-01,135,GW020081,1981-03-26,6.82,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-03-16,13.899999999999636,1981-03-01,218,GW020352,1981-03-26,6.41,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-05-16,59.29999999999973,1981-05-01,35,GW014595,1981-05-27,5.6,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-05-16,59.29999999999973,1981-05-01,133,GW020081,1981-05-27,6.83,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-05-16,59.29999999999973,1981-05-01,228,GW020352,1981-05-27,6.5,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-06-16,123.79999999999973,1981-06-01,25,GW014595,1981-06-17,5.65,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-06-16,123.79999999999973,1981-06-01,198,GW020081,1981-06-17,6.84,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-06-16,123.79999999999973,1981-06-01,206,GW020352,1981-06-17,6.6,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-08-16,57.19999999999982,1981-08-01,81,GW014595,1981-08-13,2.23,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-08-16,57.19999999999982,1981-08-01,182,GW020081,1981-08-13,6.55,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-08-16,57.19999999999982,1981-08-01,262,GW020352,1981-08-13,5.44,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-09-16,28.5,1981-09-01,32,GW014595,1981-09-15,2.24,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-09-16,28.5,1981-09-01,122,GW020081,1981-09-15,6.34,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-09-16,28.5,1981-09-01,202,GW020352,1981-09-15,4.65,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-10-16,55.5,1981-10-01,80,GW014595,1981-10-13,2.56,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-10-16,55.5,1981-10-01,179,GW020081,1981-10-13,6.19,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-10-16,55.5,1981-10-01,221,GW020352,1981-10-13,4.53,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1981-12-16,28.59999999999991,1981-12-01,68,GW014595,1981-12-01,3.31,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1981-12-16,28.59999999999991,1981-12-01,169,GW020081,1981-12-01,6.07,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1981-12-16,28.59999999999991,1981-12-01,241,GW020352,1981-12-01,4.78,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-01-16,12.399999999999636,1982-01-01,54,GW014595,1982-01-29,3.94,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-01-16,12.399999999999636,1982-01-01,129,GW020081,1982-01-29,6.2,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-01-16,12.399999999999636,1982-01-01,226,GW020352,1982-01-29,5.3,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-03-16,107.69999999999982,1982-03-01,19,GW014595,1982-03-19,4.27,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-03-16,107.69999999999982,1982-03-01,109,GW020081,1982-03-19,6.29,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-03-16,107.69999999999982,1982-03-01,217,GW020352,1982-03-19,5.51,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-04-16,14.199999999999818,1982-04-01,45,GW014595,1982-04-20,4.28,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-04-16,14.199999999999818,1982-04-01,136,GW020081,1982-04-20,6.22,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-04-16,14.199999999999818,1982-04-01,237,GW020352,1982-04-20,5.34,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-05-16,3,1982-05-01,49,GW014595,1982-05-25,4.42,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-05-16,3,1982-05-01,139,GW020081,1982-05-25,6.21,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-05-16,3,1982-05-01,229,GW020352,1982-05-25,5.59,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-06-16,26.59999999999991,1982-06-01,41,GW014595,1982-06-29,4.51,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-06-16,26.59999999999991,1982-06-01,128,GW020081,1982-06-29,6.21,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-06-16,26.59999999999991,1982-06-01,224,GW020352,1982-06-29,5.49,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-07-16,2.399999999999636,1982-07-01,51,GW014595,1982-07-23,4.54,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-07-16,2.399999999999636,1982-07-01,143,GW020081,1982-07-23,6.18,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-07-16,2.399999999999636,1982-07-01,233,GW020352,1982-07-23,5.48,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-09-16,48.29999999999973,1982-09-01,44,GW014595,1982-09-28,4.63,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7068,148.0804,1982-09-16,48.29999999999973,1982-09-01,71,GW014595,1982-09-01,4.61,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-09-16,48.29999999999973,1982-09-01,131,GW020081,1982-09-28,6.23,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1982-09-16,48.29999999999973,1982-09-01,172,GW020081,1982-09-01,6.21,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-09-16,48.29999999999973,1982-09-01,227,GW020352,1982-09-28,6.66,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7029,148.0815,1982-09-16,48.29999999999973,1982-09-01,254,GW020352,1982-09-01,6.65,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-11-16,0.1999999999998181,1982-11-01,70,GW014595,1982-11-01,4.77,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-11-16,0.1999999999998181,1982-11-01,171,GW020081,1982-11-01,6.28,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-11-16,0.1999999999998181,1982-11-01,253,GW020352,1982-11-01,5.72,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1982-12-16,20.59999999999991,1982-12-01,55,GW014595,1982-12-14,4.93,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1982-12-16,20.59999999999991,1982-12-01,121,GW020081,1982-12-14,6.37,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1982-12-16,20.59999999999991,1982-12-01,213,GW020352,1982-12-14,6.05,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1983-02-15,43,1983-02-01,18,GW014595,1983-02-18,5.18,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1983-02-15,43,1983-02-01,106,GW020081,1983-02-18,6.54,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1983-02-15,43,1983-02-01,204,GW020352,1983-02-18,6.15,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1983-04-16,95,1983-04-01,91,GW014595,1983-04-12,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1983-04-16,95,1983-04-01,187,GW020081,1983-04-12,6.56,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1983-04-16,95,1983-04-01,268,GW020352,1983-04-12,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1983-05-16,130.79999999999973,1983-05-01,16,GW014595,1983-05-19,3.63,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1983-05-16,130.79999999999973,1983-05-01,103,GW020081,1983-05-19,6.6,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1983-05-16,130.79999999999973,1983-05-01,239,GW020352,1983-05-19,5.7,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1983-08-16,103.89999999999964,1983-08-01,88,GW014595,1983-08-11,3.07,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1983-08-16,103.89999999999964,1983-08-01,200,GW020081,1983-08-11,6.13,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1983-08-16,103.89999999999964,1983-08-01,276,GW020352,1983-08-11,5.21,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1983-10-16,79.5,1983-10-01,22,GW014595,1983-10-18,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1983-10-16,79.5,1983-10-01,105,GW020081,1983-10-18,0,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1983-10-16,79.5,1983-10-01,203,GW020352,1983-10-18,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1984-01-16,277.7999999999997,1984-01-01,77,GW014595,1984-01-09,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1984-01-16,277.7999999999997,1984-01-01,150,GW020081,1984-01-09,0,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1984-01-16,277.7999999999997,1984-01-01,278,GW020352,1984-01-09,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1984-04-16,109.19999999999982,1984-04-01,29,GW014595,1984-04-24,0.74,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1984-04-16,109.19999999999982,1984-04-01,140,GW020081,1984-04-24,4.65,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1984-04-16,109.19999999999982,1984-04-01,220,GW020352,1984-04-24,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1984-05-16,17.299999999999727,1984-05-01,42,GW014595,1984-05-29,0.87,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1984-05-16,17.299999999999727,1984-05-01,134,GW020081,1984-05-29,4.61,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1984-05-16,17.299999999999727,1984-05-01,225,GW020352,1984-05-29,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1984-07-16,154.5,1984-07-01,43,GW014595,1984-07-23,0.6,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1984-07-16,154.5,1984-07-01,142,GW020081,1984-07-23,0,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7068,148.0804,1984-10-16,62.29999999999973,1984-10-01,31,GW014595,1984-10-15,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1984-10-16,62.29999999999973,1984-10-01,116,GW020081,1984-10-15,0,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7068,148.0804,1985-02-15,1,1985-02-01,20,GW014595,1985-02-19,1.1,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1985-02-15,1,1985-02-01,102,GW020081,1985-02-19,3.67,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1985-02-15,1,1985-02-01,201,GW020352,1985-02-19,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1985-05-16,70.89999999999964,1985-05-01,85,GW014595,1985-05-09,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1985-05-16,70.89999999999964,1985-05-01,189,GW020081,1985-05-09,0,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1985-05-16,70.89999999999964,1985-05-01,274,GW020352,1985-05-09,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1985-08-16,139,1985-08-01,76,GW014595,1985-08-02,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1985-08-16,139,1985-08-01,168,GW020081,1985-08-02,3.58,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7068,148.0804,1985-10-16,56.09999999999991,1985-10-01,61,GW014595,1985-10-04,1.4,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1985-10-16,56.09999999999991,1985-10-01,174,GW020081,1985-10-04,3.41,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1985-10-16,56.09999999999991,1985-10-01,245,GW020352,1985-10-04,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1987-03-16,48.69999999999982,1987-03-01,50,GW014595,1987-03-24,0.75,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1987-03-16,48.69999999999982,1987-03-01,141,GW020081,1987-03-24,2.73,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1987-03-16,48.69999999999982,1987-03-01,232,GW020352,1987-03-24,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
29,-34.7068,148.0804,1987-08-16,52.09999999999991,1987-08-01,75,GW014595,1987-08-13,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1987-08-16,52.09999999999991,1987-08-01,181,GW020081,1987-08-13,2.1,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7068,148.0804,1987-11-16,21.699999999999818,1987-11-01,48,GW014595,1987-11-25,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
54,-34.8714999999999,148.132299999999,1987-11-16,28.59999999999991,1987-11-01,93,GW014742,1987-11-01,5.4,603490,6140622,280,3.9421599,5.4379001,2,3,NA,36.6,NA
13,-34.5915,148.0798,1987-11-16,25.199999999999818,1987-11-01,94,GW020020,1987-11-01,7.8,599025,6171727,393,1.13828,7.9900498,3,7,NA,0,NA
29,-34.7008999999999,148.088699999999,1987-11-16,21.699999999999818,1987-11-01,137,GW020081,1987-11-25,2.57,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
37,-34.7665,148.0909,1987-11-16,21.799999999999727,1987-11-01,281,GW020775,1987-11-01,10.1,599834,6152308,285,0.990438,6.7207298,3,1,NA,18.3,NA
11,-34.6122999999999,147.9768,1987-11-16,25.59999999999991,1987-11-01,282,GW021206,1987-11-01,9.85,589552,6169512,404,0.555647,8.4369202,2,8,NA,41.6,NA
21,-34.6475999999999,148.1184,1987-11-16,22.699999999999818,1987-11-01,368,GW022280,1987-11-01,1.5,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
29,-34.7008999999999,148.088699999999,1988-03-16,25.899999999999636,1988-03-01,154,GW020081,1988-03-07,3.35,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1988-04-16,44.5,1988-04-01,132,GW020081,1988-04-28,3.59,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1988-07-16,93.29999999999973,1988-07-01,118,GW020081,1988-07-19,3.24,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1988-09-16,71.69999999999982,1988-09-01,180,GW020081,1988-09-13,2.92,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1988-11-16,79.29999999999973,1988-11-01,126,GW020081,1988-11-30,3.3,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1989-05-16,92.19999999999982,1989-05-01,162,GW020081,1989-05-04,1.38,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1989-06-16,55.59999999999991,1989-06-01,146,GW020081,1989-06-21,1.17,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7068,148.0804,1989-08-16,65.89999999999964,1989-08-01,39,GW014595,1989-08-29,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
29,-34.7008999999999,148.088699999999,1989-08-16,65.89999999999964,1989-08-01,112,GW020081,1989-08-16,1.32,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1989-10-16,43.399999999999636,1989-10-01,194,GW020081,1989-10-10,1.67,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1989-12-16,17.399999999999636,1989-12-01,197,GW020081,1989-12-11,2.27,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1990-03-16,4,1990-03-01,160,GW020081,1990-03-09,2.8,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1990-05-16,76.39999999999964,1990-05-01,148,GW020081,1990-05-26,2.57,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1990-08-16,86.29999999999973,1990-08-01,165,GW020081,1990-08-03,1.42,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1990-10-16,60.09999999999991,1990-10-01,124,GW020081,1990-10-16,1.67,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1990-12-16,10.599999999999909,1990-12-01,130,GW020081,1990-12-28,2.48,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1991-03-16,15.599999999999909,1991-03-01,100,GW020081,1991-03-19,3.11,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7008999999999,148.088699999999,1991-05-16,24.199999999999818,1991-05-01,127,GW020081,1991-05-30,3,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
21,-34.6475999999999,148.1184,1992-04-16,49,1992-04-01,297,GW022280,1992-04-22,1.63,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1992-05-16,26.299999999999727,1992-05-01,286,GW022280,1992-05-19,1.5,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1992-06-16,42.69999999999982,1992-06-01,288,GW022280,1992-06-19,1.3,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1992-06-16,42.69999999999982,1992-06-01,362,GW022280,1992-06-03,1.37,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1992-07-16,52.09999999999991,1992-07-01,303,GW022280,1992-07-15,1.45,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1992-08-16,89.79999999999973,1992-08-01,289,GW022280,1992-08-19,0.84,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-03-16,42.59999999999991,1993-03-01,360,GW022280,1993-03-04,1.45,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-05-16,60.399999999999636,1993-05-01,402,GW022280,1993-05-09,1.75,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-06-16,25.5,1993-06-01,293,GW022280,1993-06-20,1.52,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-06-16,25.5,1993-06-01,355,GW022280,1993-06-05,1.63,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-08-16,29.09999999999991,1993-08-01,361,GW022280,1993-08-03,0.56,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
