cells,Latitude,Longitude,Date.x,Rainfall,MDate,FID,Work_No,Date.y,Standing_W,Easting,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Yield Description,Drilled Depth,Salinity
21,-34.6475999999999,148.1184,1993-09-16,126.39999999999964,1993-09-01,335,GW022280,1993-09-24,0.43,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-09-16,126.39999999999964,1993-09-01,387,GW022280,1993-09-01,0.64,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-10-16,89.5,1993-10-01,358,GW022280,1993-10-01,0.48,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-10-16,89.5,1993-10-01,389,GW022280,1993-10-09,0.33,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1993-12-16,81.29999999999973,1993-12-01,310,GW022280,1993-12-16,0.79,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-03-16,29.699999999999818,1994-03-01,311,GW022280,1994-03-17,1.4,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-03-16,29.699999999999818,1994-03-01,345,GW022280,1994-03-08,1.42,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-04-16,25.399999999999636,1994-04-01,340,GW022280,1994-04-23,1.5,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
17,-34.6743,147.912299999999,1994-04-16,15.899999999999636,1994-04-01,409,GW023305,1994-04-08,3.01,583581,6162698,418,4.0531101,5.0963202,0,9,NA,22.9,NA
21,-34.6475999999999,148.1184,1994-05-16,7.199999999999818,1994-05-01,323,GW022280,1994-05-28,1.47,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
17,-34.6743,147.912299999999,1994-05-16,3,1994-05-01,410,GW023305,1994-05-10,2.92,583581,6162698,418,4.0531101,5.0963202,0,9,NA,22.9,NA
21,-34.6475999999999,148.1184,1994-06-16,43.09999999999991,1994-06-01,312,GW022280,1994-06-17,1.37,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
17,-34.6743,147.912299999999,1994-06-16,43.899999999999636,1994-06-01,407,GW023305,1994-06-23,2.8,583581,6162698,418,4.0531101,5.0963202,0,9,NA,22.9,NA
17,-34.6743,147.912299999999,1994-07-16,24.199999999999818,1994-07-01,408,GW023305,1994-07-16,2.85,583581,6162698,418,4.0531101,5.0963202,0,9,NA,22.9,NA
21,-34.6475999999999,148.1184,1994-09-16,18.899999999999636,1994-09-01,334,GW022280,1994-09-24,1.27,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-09-16,18.899999999999636,1994-09-01,350,GW022280,1994-09-06,1.22,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-10-16,44.09999999999991,1994-10-01,320,GW022280,1994-10-29,1.5,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-10-16,44.09999999999991,1994-10-01,365,GW022280,1994-10-02,1.22,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
17,-34.6743,147.912299999999,1994-10-16,40.5,1994-10-01,406,GW023305,1994-10-01,3.4,583581,6162698,418,4.0531101,5.0963202,0,9,NA,22.9,NA
21,-34.6475999999999,148.1184,1994-11-16,45.19999999999982,1994-11-01,388,GW022280,1994-11-12,1.57,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-12-16,29.799999999999727,1994-12-01,322,GW022280,1994-12-28,2.13,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1994-12-16,29.799999999999727,1994-12-01,338,GW022280,1994-12-23,2.03,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-01-16,148.89999999999964,1995-01-01,318,GW022280,1995-01-30,2.11,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-01-16,148.89999999999964,1995-01-01,381,GW022280,1995-01-14,2.21,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-02-15,4.399999999999636,1995-02-01,341,GW022280,1995-02-23,2.41,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-02-15,4.399999999999636,1995-02-01,386,GW022280,1995-02-14,2.31,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-03-16,0,1995-03-01,353,GW022280,1995-03-06,2.51,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-03-16,0,1995-03-01,382,GW022280,1995-03-13,2.62,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-04-16,26.699999999999818,1995-04-01,374,GW022280,1995-04-12,2.79,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-05-16,135.19999999999982,1995-05-01,306,GW022280,1995-05-18,2.46,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-05-16,135.19999999999982,1995-05-01,400,GW022280,1995-05-11,2.74,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-06-16,68,1995-06-01,375,GW022280,1995-06-12,2.11,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-07-16,95.89999999999964,1995-07-01,354,GW022280,1995-07-05,1.96,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-07-16,95.89999999999964,1995-07-01,383,GW022280,1995-07-13,1.8,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-08-16,10.699999999999818,1995-08-01,339,GW022280,1995-08-23,1.22,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-09-16,56.69999999999982,1995-09-01,393,GW022280,1995-09-08,1.24,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-10-16,73.69999999999982,1995-10-01,397,GW022280,1995-10-10,1.3,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-11-16,139.39999999999964,1995-11-01,347,GW022280,1995-11-07,1.22,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1995-12-16,62.19999999999982,1995-12-01,349,GW022280,1995-12-06,0.84,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-01-16,136.5999999999999,1996-01-01,373,GW022280,1996-01-13,0.84,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-02-15,27.899999999999636,1996-02-01,331,GW022280,1996-02-26,1.6,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-03-16,10,1996-03-01,327,GW022280,1996-03-24,1.85,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-03-16,10,1996-03-01,344,GW022280,1996-03-08,1.7,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-04-16,16.399999999999636,1996-04-01,292,GW022280,1996-04-20,1.98,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-04-16,16.399999999999636,1996-04-01,324,GW022280,1996-04-28,2.03,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-04-16,16.399999999999636,1996-04-01,392,GW022280,1996-04-09,1.93,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-05-16,55.69999999999982,1996-05-01,396,GW022280,1996-05-10,1.98,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-07-16,138.79999999999973,1996-07-01,376,GW022280,1996-07-12,1.52,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-08-16,73.19999999999982,1996-08-01,399,GW022280,1996-08-11,0.56,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-09-16,84.39999999999964,1996-09-01,315,GW022280,1996-09-14,0.53,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
11,-34.6122999999999,147.9768,1996-10-16,59.19999999999982,1996-10-01,284,GW021206,1996-10-15,9.1,589552,6169512,404,0.555647,8.4369202,2,8,NA,41.6,NA
18,-34.6379,147.932899999999,1996-10-16,57.09999999999991,1996-10-01,411,GW023562,1996-10-15,0,585502,6166717,418,0.998069,6.9038401,0,9,NA,30.5,NA
18,-34.6296,147.959499999999,1996-11-16,53.59999999999991,1996-11-01,0,GW007110,1996-11-01,0,587955,6167618,388,0.393044,8.95891,3,9,NA,20.7,NA
18,-34.6392999999999,147.938199999999,1996-11-16,53.59999999999991,1996-11-01,1,GW007115,1996-11-01,0,585984,6166558,409,1.83784,6.5029502,3,9,NA,30.8,NA
58,-34.9087,147.9618,1996-11-16,59.5,1996-11-01,15,GW011826,1996-11-25,2,587862,6136657,482,1.66509,6.9900999,3,35,NA,0,NA
21,-34.6475999999999,148.1184,1996-11-16,45.899999999999636,1996-11-01,309,GW022280,1996-11-16,0.94,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-11-16,45.899999999999636,1996-11-01,395,GW022280,1996-11-09,0.79,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-12-16,85,1996-12-01,316,GW022280,1996-12-17,1.22,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1996-12-16,85,1996-12-01,319,GW022280,1996-12-29,1.24,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-01-16,19.5,1997-01-01,326,GW022280,1997-01-28,1.63,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-01-16,19.5,1997-01-01,391,GW022280,1997-01-09,1.45,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-02-15,0.29999999999972715,1997-02-01,305,GW022280,1997-02-16,1.85,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-02-15,0.29999999999972715,1997-02-01,325,GW022280,1997-02-28,1.93,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-03-16,42.59999999999991,1997-03-01,337,GW022280,1997-03-24,2.06,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-03-16,42.59999999999991,1997-03-01,356,GW022280,1997-03-08,1.98,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-04-16,0,1997-04-01,295,GW022280,1997-04-22,2.21,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-04-16,0,1997-04-01,348,GW022280,1997-04-07,2.13,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-05-16,41.399999999999636,1997-05-01,287,GW022280,1997-05-19,2.16,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-05-16,41.399999999999636,1997-05-01,343,GW022280,1997-05-04,2.18,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-05-16,41.399999999999636,1997-05-01,371,GW022280,1997-05-14,2.21,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-06-16,42.399999999999636,1997-06-01,307,GW022280,1997-06-16,2.13,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-06-16,42.399999999999636,1997-06-01,328,GW022280,1997-06-27,2.06,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-06-16,42.399999999999636,1997-06-01,357,GW022280,1997-06-04,2.16,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-07-16,13.299999999999727,1997-07-01,308,GW022280,1997-07-22,2.03,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-07-16,13.299999999999727,1997-07-01,385,GW022280,1997-07-08,2.03,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-08-16,48.59999999999991,1997-08-01,304,GW022280,1997-08-16,1.8,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-08-16,48.59999999999991,1997-08-01,372,GW022280,1997-08-04,1.96,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-09-16,94.79999999999973,1997-09-01,299,GW022280,1997-09-14,1.63,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-09-16,94.79999999999973,1997-09-01,342,GW022280,1997-09-27,1.57,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-09-16,94.79999999999973,1997-09-01,369,GW022280,1997-09-01,1.8,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-10-16,21.799999999999727,1997-10-01,377,GW022280,1997-10-12,1.6,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-11-16,25.59999999999991,1997-11-01,291,GW022280,1997-11-19,2.01,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-11-16,25.59999999999991,1997-11-01,364,GW022280,1997-11-02,1.8,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-12-16,0.29999999999972715,1997-12-01,329,GW022280,1997-12-22,2.36,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-12-16,0.29999999999972715,1997-12-01,370,GW022280,1997-12-18,2.31,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1997-12-16,0.29999999999972715,1997-12-01,380,GW022280,1997-12-12,2.26,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-01-16,34.5,1998-01-01,313,GW022280,1998-01-16,2.51,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-01-16,34.5,1998-01-01,333,GW022280,1998-01-25,2.57,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-01-16,34.5,1998-01-01,379,GW022280,1998-01-12,2.49,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-02-15,23.899999999999636,1998-02-01,332,GW022280,1998-02-25,2.74,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-02-15,23.899999999999636,1998-02-01,367,GW022280,1998-02-02,2.62,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-02-15,23.899999999999636,1998-02-01,390,GW022280,1998-02-09,2.67,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-03-16,0.1999999999998181,1998-03-01,296,GW022280,1998-03-16,2.87,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-03-16,0.1999999999998181,1998-03-01,298,GW022280,1998-03-24,2.92,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-03-16,0.1999999999998181,1998-03-01,317,GW022280,1998-03-31,2.95,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-03-16,0.1999999999998181,1998-03-01,363,GW022280,1998-03-03,2.79,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-04-16,68.59999999999991,1998-04-01,285,GW022280,1998-04-19,3.02,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-04-16,68.59999999999991,1998-04-01,359,GW022280,1998-04-04,3,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-05-16,21.799999999999727,1998-05-01,366,GW022280,1998-05-02,3.05,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-06-16,120.59999999999991,1998-06-01,302,GW022280,1998-06-15,3.07,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-06-16,120.59999999999991,1998-06-01,330,GW022280,1998-06-26,2.92,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-06-16,120.59999999999991,1998-06-01,394,GW022280,1998-06-09,3.07,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-06-16,120.59999999999991,1998-06-01,401,GW022280,1998-06-01,3.05,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
4,-34.5718,148.0687,1998-07-16,106.89999999999964,1998-07-01,2,GW007530,1998-07-08,2.2,598029,6173924,419,2.54354,5.6463599,2,7,NA,19.8,NA
13,-34.5915,148.0798,1998-07-16,105.79999999999973,1998-07-01,96,GW020020,1998-07-08,1.8,599025,6171727,393,1.13828,7.9900498,3,7,NA,0,NA
21,-34.6475999999999,148.1184,1998-07-16,97.39999999999964,1998-07-01,336,GW022280,1998-07-24,2.41,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-07-16,97.39999999999964,1998-07-01,352,GW022280,1998-07-06,2.84,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
5,-34.5658999999999,148.0873,1998-07-16,114.5,1998-07-01,403,GW022543,1998-07-08,1,599743,6174553,429,1.95289,5.7581301,2,3,NA,0,NA
4,-34.5726,148.0573,1998-07-16,106.89999999999964,1998-07-01,404,GW022544,1998-07-08,2.8,596983,6173843,389,1.07498,6.70681,3,7,NA,0,NA
4,-34.5636999999999,148.0651,1998-07-16,106.89999999999964,1998-07-01,405,GW022545,1998-07-08,2.9,597707,6174821,424,5.8197799,5.4327998,1,7,NA,0,NA
21,-34.6475999999999,148.1184,1998-08-16,78.69999999999982,1998-08-01,351,GW022280,1998-08-06,1.91,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-09-16,86.5,1998-09-01,384,GW022280,1998-09-13,0.71,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-10-16,56.69999999999982,1998-10-01,378,GW022280,1998-10-12,0.74,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-11-16,57.29999999999973,1998-11-01,314,GW022280,1998-11-26,1.24,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1998-12-16,13.799999999999727,1998-12-01,321,GW022280,1998-12-28,1.68,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
29,-34.7068,148.0804,1999-01-16,95.69999999999982,1999-01-01,37,GW014595,1999-01-15,0,598939,6158942,320,0.739595,7.92557,4,1,NA,13.1,NA
13,-34.5915,148.0798,1999-01-16,97.29999999999973,1999-01-01,95,GW020020,1999-01-15,3.9,599025,6171727,393,1.13828,7.9900498,3,7,NA,0,NA
29,-34.7008999999999,148.088699999999,1999-01-16,95.69999999999982,1999-01-01,120,GW020081,1999-01-15,3.1,599709,6159581,325,0.327336,9.6672802,4,1,NA,0,NA
29,-34.7029,148.0815,1999-01-16,95.69999999999982,1999-01-01,216,GW020352,1999-01-15,0,599045,6159372,321,0.654672,8.2234802,3,1,NA,0,NA
37,-34.7665,148.0909,1999-01-16,94.39999999999964,1999-01-01,280,GW020775,1999-01-15,8.02999999999999,599834,6152308,285,0.990438,6.7207298,3,1,NA,18.3,NA
11,-34.6122999999999,147.9768,1999-01-16,98.79999999999973,1999-01-01,283,GW021206,1999-01-15,10.69,589552,6169512,404,0.555647,8.4369202,2,8,NA,41.6,NA
21,-34.6475999999999,148.1184,1999-01-16,98,1999-01-01,301,GW022280,1999-01-15,1.6,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
21,-34.6475999999999,148.1184,1999-01-16,98,1999-01-01,398,GW022280,1999-01-11,1.8,602497,6165465,393,2.9962399,6.1106601,3,3,NA,0,NA
13,-34.5936999999999,148.0773,2001-04-16,55.79999999999973,2001-04-01,8,GW007531,2001-04-03,1.03,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5915,148.0798,2001-04-16,55.79999999999973,2001-04-01,97,GW020020,2001-04-03,0,599025,6171727,393,1.13828,7.9900498,3,7,NA,0,NA
13,-34.5936999999999,148.0773,2001-10-16,51,2001-10-01,7,GW007531,2001-10-23,0.8,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2002-03-16,27.199999999999818,2002-03-01,4,GW007531,2002-03-20,1.56,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2002-10-16,1.199999999999818,2002-10-01,9,GW007531,2002-10-16,1.05,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2003-04-16,31.699999999999818,2003-04-01,11,GW007531,2003-04-15,13.1999999999999,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2003-10-16,51.899999999999636,2003-10-01,5,GW007531,2003-10-28,1.34,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
20,-34.6304999999999,148.026,2004-03-16,0.09999999999990905,2004-03-01,2322,GW402710,2004-03-07,4,594042,6167452,329,0.892551,6.8749299,5,1,NA,20,NA
13,-34.5936999999999,148.0773,2004-04-16,4.299999999999727,2004-04-01,3,GW007531,2004-04-20,2.75,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2004-10-16,37.29999999999973,2004-10-01,10,GW007531,2004-10-20,1.9,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2005-04-16,5.099999999999909,2005-04-01,12,GW007531,2005-04-12,2.97,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2005-10-16,63,2005-10-01,14,GW007531,2005-10-18,1.3,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2006-04-16,15.799999999999727,2006-04-01,13,GW007531,2006-04-11,2.62,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
13,-34.5936999999999,148.0773,2006-10-16,0,2006-10-01,6,GW007531,2006-10-24,2.58,598793,6171483,395,3.18401,5.7307901,2,7,NA,33.2,NA
